n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64024*006;ANGLET - Parking Quintaou;Parking Quintaou 64600 ANGLET;64024;-1,512736;43,484076;2;FR*S64*E64024*006*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*001;BAYONNE - Place Des Gascons;Place Des Gascons 64100 BAYONNE;64102;-1,455062;43,499332;2;FR*S64*E64102*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*001;BAYONNE - Place Des Gascons;Place Des Gascons 64100 BAYONNE;64102;-1,455062;43,499332;2;FR*S64*E64102*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64068*001;ASSON - Avenue Des Pyrénées;Avenue Des Pyrénées 64800 ASSON;64068;-0,25735;43,1421;2;FR*S64*E64068*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64068*001;ASSON - Avenue Des Pyrénées;Avenue Des Pyrénées 64800 ASSON;64068;-0,25735;43,1421;2;FR*S64*E64068*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64445*001;PAU - Rue Thomas Edison;Rue Thomas Edison 64000 PAU;64445;-0,3265;43,3250556;3;FR*S64*E64445*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64445*001;PAU - Rue Thomas Edison;Rue Thomas Edison 64000 PAU;64445;-0,3265;43,3250556;3;FR*S64*E64445*001*2;43;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64445*001;PAU - Rue Thomas Edison;Rue Thomas Edison 64000 PAU;64445;-0,3265;43,3250556;3;FR*S64*E64445*001*1;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*002;BAYONNE - Quai De Lesseps;Quai De Lesseps 64100 BAYONNE;64102;-1,472567;43,495883;2;FR*S64*E64102*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*002;BAYONNE - Quai De Lesseps;Quai De Lesseps 64100 BAYONNE;64102;-1,472567;43,495883;2;FR*S64*E64102*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64348*001;LONS - Avenue Du Moulin;Avenue Du Moulin 64140 LONS;64348;-0,3978027;43,3236361;2;FR*S64*E64348*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64348*001;LONS - Avenue Du Moulin;Avenue Du Moulin 64140 LONS;64348;-0,3978027;43,3236361;2;FR*S64*E64348*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64477*001;SAINT ETIENNE DE BAIGORRY - Parking Mairie;Parking Mairie 64430 SAINT ETIENNE DE BAIGORRY;64477;-1,340355;43,178416;2;FR*S64*E64477*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64477*001;SAINT ETIENNE DE BAIGORRY - Parking Mairie;Parking Mairie 64430 SAINT ETIENNE DE BAIGORRY;64477;-1,340355;43,178416;2;FR*S64*E64477*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64173*001;CASTEIDE DOAT - Rue Simin Palay;Rue Simin Palay 64460 CASTEIDE DOAT;64173;-0,013904;43,375095;2;FR*S64*E64173*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64173*001;CASTEIDE DOAT - Rue Simin Palay;Rue Simin Palay 64460 CASTEIDE DOAT;64173;-0,013904;43,375095;2;FR*S64*E64173*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64546*001;URT - Place Du Marche;Place Du Marche  64240 URT;64546;-1,292284;43,494445;2;FR*S64*E64546*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64546*001;URT - Place Du Marche;Place Du Marche  64240 URT;64546;-1,292284;43,494445;2;FR*S64*E64546*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64284*001;JURANCON  - Rue Louis Barthou;Rue Louis Barthou 64110 JURANCON;64284;-0,391359;43,285932;2;FR*S64*E64284*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64284*001;JURANCON  - Rue Louis Barthou;Rue Louis Barthou 64110 JURANCON;64284;-0,391359;43,285932;2;FR*S64*E64284*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64493*001;SAINT PALAIS - Rue Jean Urruty;Rue Jean Urruty 64120 SAINT PALAIS;64493;-1,03606;43,328079;2;FR*S64*E64493*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64493*001;SAINT PALAIS - Rue Jean Urruty;Rue Jean Urruty 64120 SAINT PALAIS;64493;-1,03606;43,328079;2;FR*S64*E64493*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64213*001;ESPELETTE - Parking Jaureguia;Parking Jaureguia 64250 ESPELETTE;64213;-1,446297;43,339203;2;FR*S64*E64213*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64213*001;ESPELETTE - Parking Jaureguia;Parking Jaureguia 64250 ESPELETTE;64213;-1,446297;43,339203;2;FR*S64*E64213*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*007;BAYONNE - Place Albret;Place Albret 64100 BAYONNE;64102;-1,466206;43,494068;2;FR*S64*E64102*007*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*007;BAYONNE - Place Albret;Place Albret 64100 BAYONNE;64102;-1,466206;43,494068;2;FR*S64*E64102*007*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64399*001;MONTARDON - Chemin Lanots (Parking);Chemin Lanots (Parking) 64121 MONTARDON;64399;-0,348866;43,369244;2;FR*S64*E64399*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64399*001;MONTARDON - Chemin Lanots (Parking);Chemin Lanots (Parking) 64121 MONTARDON;64399;-0,348866;43,369244;2;FR*S64*E64399*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64040*001;ARETTE - Route D'Issor;Route D'Issor  64570 ARETTE;64040;-0,715234;43,09505;2;FR*S64*E64040*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64040*001;ARETTE - Route D'Issor;Route D'Issor  64570 ARETTE;64040;-0,715234;43,09505;2;FR*S64*E64040*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64314*001;LARCEVEAU - Place De La Mairie;Place De La Mairie  64120 LARCEVEAU;64314;-1,093103;43,230894;2;FR*S64*E64314*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64314*001;LARCEVEAU - Place De La Mairie;Place De La Mairie  64120 LARCEVEAU;64314;-1,093103;43,230894;2;FR*S64*E64314*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64526*001;SOUMOULOU - Rd817 Place De La Mairie;Rd817 Place De La Mairie  64420 SOUMOULOU;64526;-0,189169;43,266114;2;FR*S64*E64526*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64526*001;SOUMOULOU - Rd817 Place De La Mairie;Rd817 Place De La Mairie  64420 SOUMOULOU;64526;-0,189169;43,266114;2;FR*S64*E64526*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64415*001;NAVAILLES ANGOS  - Rue Du Bourg;Rue Du Bourg 64450 NAVAILLES ANGOS;64415;-0,342253;43,415914;2;FR*S64*E64415*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64415*001;NAVAILLES ANGOS  - Rue Du Bourg;Rue Du Bourg 64450 NAVAILLES ANGOS;64415;-0,342253;43,415914;2;FR*S64*E64415*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64237*001;GELOS - Square Edouard Herriot;Square Edouard Herriot 64110 GELOS;64237;-0,370771;43,285103;2;FR*S64*E64237*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64237*001;GELOS - Square Edouard Herriot;Square Edouard Herriot 64110 GELOS;64237;-0,370771;43,285103;2;FR*S64*E64237*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64448*001;POEY DE LESCAR - Zone Principale;Zone Principale 64230 POEY DE LESCAR;64448;-0,478742;43,346133;2;FR*S64*E64448*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64448*001;POEY DE LESCAR - Zone Principale;Zone Principale 64230 POEY DE LESCAR;64448;-0,478742;43,346133;2;FR*S64*E64448*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64063*001;ARZACQ  - Place Marcadieu;Place Marcadieu 64410 ARZACQ;64063;-0,410083;43,534475;2;FR*S64*E64063*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64063*001;ARZACQ  - Place Marcadieu;Place Marcadieu 64410 ARZACQ;64063;-0,410083;43,534475;2;FR*S64*E64063*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64320*001;LARUNS - Parking Mediatheque;Parking Mediatheque 64440 LARUNS;64320;-0,428099;42,987435;2;FR*S64*E64320*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64320*001;LARUNS - Parking Mediatheque;Parking Mediatheque 64440 LARUNS;64320;-0,428099;42,987435;2;FR*S64*E64320*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64483*002;SAINT JEAN DE LUZ - Parking Urdazuri;Parking Urdazuri 64500 SAINT JEAN DE LUZ;64483;-1,661432;43,385005;2;FR*S64*E64483*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64483*002;SAINT JEAN DE LUZ - Parking Urdazuri;Parking Urdazuri 64500 SAINT JEAN DE LUZ;64483;-1,661432;43,385005;2;FR*S64*E64483*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64104*001;BEDOUS - Rue Gambetta Parking Nord;Rue Gambetta Parking Nord 64460 BEDOUS;64104;-0,601011;43,000209;2;FR*S64*E64104*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64104*001;BEDOUS - Rue Gambetta Parking Nord;Rue Gambetta Parking Nord 64460 BEDOUS;64104;-0,601011;43,000209;2;FR*S64*E64104*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64024*001;ANGLET - Plaine Du Maharin;Plaine Du Maharin 64600 ANGLET;64024;-1,512033;43,500191;2;FR*S64*E64024*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64024*001;ANGLET - Plaine Du Maharin;Plaine Du Maharin 64600 ANGLET;64024;-1,512033;43,500191;2;FR*S64*E64024*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64122*002;BIARRITZ - Parking Beaurivage;Parking Beaurivage 64200 BIARRITZ;64122;-1,565975;43,476483;2;FR*S64*E64122*002*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64122*002;BIARRITZ - Parking Beaurivage;Parking Beaurivage 64200 BIARRITZ;64122;-1,565975;43,476483;2;FR*S64*E64122*002*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64558*001;VILLEFRANQUE - Chemin Bahunenia;Chemin Bahunenia 64990 VILLEFRANQUE;64558;-1,454603;43,436344;2;FR*S64*E64558*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64558*001;VILLEFRANQUE - Chemin Bahunenia;Chemin Bahunenia 64990 VILLEFRANQUE;64558;-1,454603;43,436344;2;FR*S64*E64558*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64122*001;BIARRITZ - Parking Gambetta;Parking Gambetta 64200 BIARRITZ;64122;-1,563354;43,480666;2;FR*S64*E64122*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64122*001;BIARRITZ - Parking Gambetta;Parking Gambetta 64200 BIARRITZ;64122;-1,563354;43,480666;2;FR*S64*E64122*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64132*001;BIZANOS - Rue Georges Clémenceau;Rue Georges Clémenceau 64320 BIZANOS;64132;-0,352839;43,2880611;2;FR*S64*E64132*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64132*001;BIZANOS - Rue Georges Clémenceau;Rue Georges Clémenceau 64320 BIZANOS;64132;-0,352839;43,2880611;2;FR*S64*E64132*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64282*001;JATXOU - Place Des Sports;Place Des Sports 64480 JATXOU;64282;-1,428592;43,388065;2;FR*S64*E64282*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64282*001;JATXOU - Place Des Sports;Place Des Sports 64480 JATXOU;64282;-1,428592;43,388065;2;FR*S64*E64282*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64410*001;MOURENX - Boulevard De La République;Boulevard De La République 64150 MOURENX;64410;-0,630113;43,370915;2;FR*S64*E64410*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64410*001;MOURENX - Boulevard De La République;Boulevard De La République 64150 MOURENX;64410;-0,630113;43,370915;2;FR*S64*E64410*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64109*001;BENEJACQ - Impasse de la Fontaine;Impasse de la Fontaine 64800 BENEJACQ;64109;-0,213154;43,191564;2;FR*S64*E64109*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64109*001;BENEJACQ - Impasse de la Fontaine;Impasse de la Fontaine 64800 BENEJACQ;64109;-0,213154;43,191564;2;FR*S64*E64109*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*004;BAYONNE - Square Leo Pouzac;Square Leo Pouzac 64100 BAYONNE;64102;-1,470652;43,491816;2;FR*S64*E64102*004*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*004;BAYONNE - Square Leo Pouzac;Square Leo Pouzac 64100 BAYONNE;64102;-1,470652;43,491816;2;FR*S64*E64102*004*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64549*001;UZEIN - Place De La Musique;Place De La Musique 64230 UZEIN;64549;-0,432928;43,39959;2;FR*S64*E64549*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64549*001;UZEIN - Place De La Musique;Place De La Musique 64230 UZEIN;64549;-0,432928;43,39959;2;FR*S64*E64549*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*005;BAYONNE  - Polo Beyris;Polo Beyris 64100 BAYONNE;64102;-1,498578;43,479192;2;FR*S64*E64102*005*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64102*005;BAYONNE  - Polo Beyris;Polo Beyris 64100 BAYONNE;64102;-1,498578;43,479192;2;FR*S64*E64102*005*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64024*003;ANGLET - Parking Des Dauphins;Parking Des Dauphins 64600 ANGLET;64024;-1,542654;43,499856;2;FR*S64*E64024*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64024*003;ANGLET - Parking Des Dauphins;Parking Des Dauphins 64600 ANGLET;64024;-1,542654;43,499856;2;FR*S64*E64024*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64405*001;MORLAAS - Place De La Tour;Place De La Tour 64160 MORLAAS;64405;-0,264224;43,344503;2;FR*S64*E64405*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64405*001;MORLAAS - Place De La Tour;Place De La Tour 64160 MORLAAS;64405;-0,264224;43,344503;2;FR*S64*E64405*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64371*001;MAULEON - Parking Du Jeu De Paume;Parking Du Jeu De Paume 64130 MAULEON;64371;-0,8925;43,22081;2;FR*S64*E64371*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64371*001;MAULEON - Parking Du Jeu De Paume;Parking Du Jeu De Paume 64130 MAULEON;64371;-0,8925;43,22081;2;FR*S64*E64371*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64191*001;COARRAZE  - Rue De La Gare;Rue De La Gare 64800 COARRAZE;64191;-0,242255;43,1819056;2;FR*S64*E64191*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64191*001;COARRAZE  - Rue De La Gare;Rue De La Gare 64800 COARRAZE;64191;-0,242255;43,1819056;2;FR*S64*E64191*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64122*003;BIARRITZ - Parking Floquet;Parking Floquet 64200 BIARRITZ;64122;-1,554001;43,477989;2;FR*S64*E64122*003*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
SDEPA 64;BOUYGUES ENERGIES ET SERVICES;MObiVE;FR*S64*P64122*003;BIARRITZ - Parking Floquet;Parking Floquet 64200 BIARRITZ;64122;-1,554001;43,477989;2;FR*S64*E64122*003*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;31/03/2020
